frame_idx,mean_Y,pct_under,pct_over
2645,113.8854,28.3255,5.1120
2646,192.0698,3.7986,46.8477
2647,193.4109,2.5525,43.1181
2648,193.3485,2.5846,43.1376
2649,202.6289,0.8112,45.6905
2650,206.7621,0.4405,47.9991
2651,209.1857,0.2300,50.7218
2652,138.9026,29.4214,46.3121
2653,148.0631,26.2830,49.7756
2654,149.2812,24.4991,49.7713
2655,149.2793,24.4939,49.7674
2656,212.1540,0.3485,54.1428
2657,198.7238,0.5009,45.7470
2658,177.1185,3.9605,30.9566
2659,87.3123,21.4358,6.1198
2660,6.9308,90.8372,0.0000
2661,6.8984,90.9149,0.0000
2662,18.3335,72.1354,0.2470
2663,31.5441,50.3811,1.1168
2664,31.8355,51.3147,0.8581
2665,43.2112,38.4171,1.7127
2666,35.2492,45.2365,0.8372
2667,35.2578,45.2383,0.8372
2668,43.4661,29.0278,1.3281
2669,45.9812,18.0977,0.7348
2670,51.7022,13.8694,0.8845
2671,61.8062,7.0078,1.2305
2672,78.9049,1.8646,2.3116
2673,78.9367,1.8646,2.3112
2674,97.9401,1.1363,2.9631
2675,99.2071,0.2808,4.1228
2676,119.4604,0.0386,5.5616
2677,136.2835,0.0365,7.5178
2678,141.8306,0.0369,9.6393
2679,158.8063,0.0200,13.8568
2680,158.8208,0.0200,13.8568
2681,175.1510,0.0117,19.5399
2682,188.7634,0.0013,24.1866
2683,201.1343,0.0000,31.9175
2684,223.7404,0.0000,50.1775
2685,238.7356,0.0000,71.9835
2686,238.7698,0.0000,71.9779
2687,247.4739,0.0000,88.6146
2688,245.3245,0.0000,88.9696
2689,242.8592,0.0000,85.5616
2690,238.6048,0.0000,78.7899
2691,232.0324,0.0000,66.3351
2692,232.0012,0.0000,66.2852
2693,224.0315,0.0000,53.1636
2694,215.7998,0.0000,40.6419
2695,206.4618,0.0000,29.0720
2696,198.3094,0.0004,20.1111
2697,190.8274,0.0217,13.4983
2698,190.7877,0.0221,13.2391
2699,185.3912,0.0109,11.2847
2700,186.5881,0.4132,9.8880
2701,194.3217,0.4579,12.4245
2702,204.5567,0.1936,16.3355
2703,211.3551,0.0082,20.3937
2704,211.8920,0.0247,20.3342
2705,211.8997,0.0247,20.3576
2706,211.6626,0.0213,20.0994
2707,211.3622,0.0156,20.1163
2708,209.1170,0.0082,19.8251
2709,207.2726,0.0009,20.1480
2710,206.1131,0.0022,20.4141
2711,206.1178,0.0022,20.3954
2712,204.7989,0.0000,20.7318
2713,204.0058,0.0000,21.1059
2714,202.7822,0.0000,21.1445
2715,202.0521,0.0000,21.0512
2716,201.2301,0.0004,20.1424
2717,201.2886,0.0004,20.2174
2718,200.8837,0.0004,19.2600
2719,154.8590,5.1137,4.3806
2720,149.1743,10.2990,4.7708
2721,149.6854,10.9740,5.5135
2722,150.5231,10.3563,6.3859
2723,149.0640,10.2222,9.3867
2724,149.0527,10.2222,9.3980
2725,149.2580,10.6189,12.1094
2726,150.9392,10.4692,11.3633
2727,151.5058,10.5885,11.8802
2728,152.0752,10.4245,15.1380
2729,151.7074,10.5842,16.7413
2730,151.7364,10.5638,16.7240
2731,152.1438,10.5720,17.2591
2732,151.6925,10.7791,17.3372
2733,181.0214,0.0512,1.7882
2734,181.7334,0.0169,1.4831
2735,181.6539,0.0122,1.5369
2736,181.6793,0.0122,1.5226
2737,181.6982,0.0026,1.1133
2738,181.6665,0.0109,1.3016
2739,181.5480,0.0017,0.8898
2740,181.5020,0.0056,1.1497
2741,181.4034,0.0017,1.4692
2742,181.4275,0.0017,1.4935
2743,181.7757,0.0035,1.4518
2744,181.5488,0.0035,1.5152
2745,185.4854,0.0022,4.5095
2746,23.9062,85.0972,4.9627
2747,190.3282,0.0178,17.4666
2748,190.5648,0.0004,36.4761
2749,190.5727,0.0004,36.4887
2750,179.0896,0.0000,21.2036
2751,168.3044,0.0000,2.5425
2752,185.1841,0.0004,8.0178
2753,143.8731,23.9388,41.2361
2754,107.5514,41.6684,23.9514
2755,107.4640,41.8494,24.0560
2756,189.3776,0.0712,23.0616
2757,188.2636,0.0373,17.2166
2758,188.9077,0.0265,15.7357
2759,186.2481,0.0412,11.9692
2760,184.8405,0.0399,11.4622
2761,184.8421,0.0399,11.4566
2762,159.4524,2.1740,34.5968
2763,160.4156,0.5734,30.1415
2764,162.0583,1.2591,26.5699
2765,174.5935,0.9631,30.7995
2766,180.7893,1.1211,37.3264
2767,180.6964,1.1411,37.3429
2768,182.8615,1.5221,43.9414
2769,182.6087,1.5521,43.5820
2770,182.7724,1.5343,43.7990
2771,182.4775,1.7626,44.0582
2772,182.9904,1.6836,44.3468
2773,102.4184,2.4384,0.6484
2774,102.1359,2.6467,0.6480
2775,120.3944,0.0482,12.7509
2776,141.1864,0.0664,17.2535
2777,89.8788,57.3672,29.9679
2778,148.4328,35.2405,51.4102
2779,55.2033,70.7461,15.9171
2780,55.1618,70.9175,15.9761
2781,169.6964,0.0239,23.7886
2782,149.7911,0.3997,22.2878
2783,149.5488,0.3073,21.5200
2784,150.5530,0.2886,21.8885
2785,151.2952,0.2977,22.5030
2786,151.2886,0.2895,22.4909
2787,151.3775,0.2556,22.2778
2788,150.0303,0.2739,21.7799
2789,137.1060,26.2418,36.8724
2790,203.7252,0.0312,43.4887
2791,189.2873,1.2943,35.7183
2792,189.2096,1.2956,35.7127
2793,185.3690,1.1827,33.8954
2794,184.3494,1.0508,33.3220
2795,184.5528,0.8859,33.2865
2796,182.6989,0.8963,32.5681
2797,179.5704,0.9523,31.3121
2798,177.3653,0.9362,30.1141
2799,177.3188,0.9410,30.1189
2800,176.7277,0.8737,29.8672
2801,175.7447,0.9071,29.7786
2802,172.9852,0.8941,28.6207
2803,200.4077,0.0473,13.4696
2804,197.5876,0.0764,13.2630
2805,197.5758,0.0751,13.7188
2806,194.2209,0.2899,13.8672
2807,190.5097,0.7943,15.5872
2808,187.8907,1.1311,17.1115
2809,186.4535,1.2231,16.3867
2810,184.1535,1.3507,16.0825
2811,184.1889,1.3472,16.2144
2812,182.4247,1.3342,16.2248
2813,179.8959,1.5026,15.5534
2814,176.9155,1.7040,15.6098
2815,174.2429,1.7300,14.8698
2816,171.0049,1.9961,13.7205
2817,170.8915,1.9735,13.4167
2818,159.3748,17.6545,34.6858
2819,154.9486,17.5178,29.8832
2820,146.1897,18.3485,24.6580
2821,150.8070,15.0139,20.5408
2822,145.9877,15.6871,20.0990
2823,151.5950,8.5204,26.7795
2824,151.4988,8.6029,26.7148
2825,102.6862,45.6793,28.0321
2826,183.4387,17.6697,60.6571
2827,86.9095,53.4909,24.1658
2828,158.0925,6.8290,28.4067
2829,80.2402,59.4470,24.5877
2830,80.2342,59.4566,24.5829
2831,53.8610,72.0291,15.3785
2832,107.4726,50.7687,35.9479
2833,129.1521,42.0226,44.7569
2834,215.5583,8.6432,77.0165
2835,182.0870,4.9227,48.8932
2836,182.1147,4.9266,48.9032
2837,175.9392,4.6827,43.6050
2838,165.9882,4.2865,35.3442
2839,160.3274,4.1549,31.3420
2840,158.8027,3.4905,29.1549
2841,155.9758,3.8329,27.3121
2842,155.9410,3.8433,27.2982
2843,155.0559,4.8455,28.1185
2844,155.2989,5.2057,30.3520
2845,153.8270,5.7865,29.8168
2846,143.2843,35.0447,48.8902
2847,67.8881,66.3108,21.7075
2848,199.4346,13.9479,70.2778
2849,199.4548,13.9288,70.2782
2850,142.9703,9.5855,25.4670
2851,142.4814,9.5629,25.3776
2852,142.1410,9.5490,25.2513
2853,141.1798,9.7405,25.1450
2854,140.9463,9.7279,24.9154
2855,140.9126,9.7270,24.8854
2856,141.3373,9.5898,24.9466
2857,140.9796,9.6658,25.0043
2858,140.7632,9.7418,25.0065
2859,140.3833,9.6549,24.8793
2860,118.1570,8.7322,13.6467
2861,118.1586,8.7292,13.6471
2862,112.8445,8.2561,12.1897
2863,102.8359,7.9119,9.7036
2864,97.4056,7.6523,7.8299
2865,95.6432,7.3260,7.0095
2866,95.4165,7.4557,6.9735
2867,95.4441,7.4258,6.9622
2868,91.4959,7.1341,4.9128
2869,91.3592,7.2313,4.8668
2870,89.9419,7.1007,4.2127
2871,248.8078,0.4891,97.8090
2872,249.1024,0.2240,97.8429
2873,243.8771,0.0000,81.0608
2874,219.6281,0.1259,49.8177
2875,183.8229,0.4913,35.8090
2876,183.8228,0.4913,35.8095
2877,148.5366,3.9883,22.5638
2878,126.7369,7.1489,15.0516
2879,113.3479,9.5699,11.5312
2880,104.2855,11.0977,9.0729
2881,104.2748,11.0972,9.0560
2882,99.3699,12.7609,7.8099
2883,94.3986,13.7882,7.1806
2884,87.3199,14.5499,5.6940
2885,85.0304,14.6458,3.8880
2886,85.0411,14.6385,3.8715
2887,82.6209,15.0916,4.1133
2888,81.4912,14.5638,4.0438
2889,79.5158,14.0417,4.1293
2890,76.9865,14.9180,3.4661
2891,76.9578,14.9957,3.4644
2892,76.8664,13.9583,3.7361
2893,75.5706,13.8442,3.6133
2894,119.7344,0.1675,0.0000
2895,95.8915,2.4015,0.0000
2896,95.8861,2.4015,0.0000
2897,78.6018,24.0065,2.3832
2898,75.2752,29.4145,1.9635
2899,76.5032,28.8468,2.4622
2900,76.5411,29.4284,3.1072
2901,76.5149,29.5451,3.1055
2902,75.5828,27.5221,2.5330
2903,73.8804,28.7773,2.8238
2904,71.1336,28.5725,2.0308
2905,144.3991,0.1363,0.0282
2906,144.3533,0.1437,0.0239
2907,102.4226,0.1636,0.0065
2908,116.3317,4.9249,0.0095
2909,110.5792,11.1354,2.2639
2910,97.5797,16.8576,2.2444
2911,97.5726,16.8576,2.2444
2912,92.1032,20.9796,2.2101
2913,85.8720,23.0803,1.7222
2914,82.4473,24.5451,1.7027
2915,77.7516,25.3281,1.2014
2916,77.7789,25.3555,1.2014
2917,78.7656,25.1593,0.8815
2918,166.9253,1.0699,27.2070
2919,129.5510,0.0000,0.0000
2920,103.7678,22.5651,8.1502
2921,103.7051,22.6306,8.1484
2922,168.6992,31.4206,63.9375
2923,123.3111,20.3841,23.2582
2924,74.3238,9.3711,0.0000
2925,86.3919,10.3841,0.0056
2926,86.3938,10.3806,0.0056
2927,105.9462,7.3607,0.1024
2928,127.8928,6.0890,0.6068
2929,160.4020,3.7040,2.7075
2930,189.4527,0.0104,3.0712
2931,189.4527,0.0104,3.0712
2932,203.1028,0.0000,1.2465
2933,144.3972,0.0582,3.5004
2934,143.2179,0.0816,4.0213
2935,136.0894,0.1150,5.3655
2936,129.5684,0.4249,7.5707
2937,126.0948,0.3984,7.0569
2938,124.2682,0.3459,6.6762
2939,120.2311,0.2739,5.8468
2940,119.0037,0.2830,5.7092
2941,117.3573,0.2101,5.3641
2942,116.0519,0.2331,5.2157
2943,113.1455,0.1354,4.0668
2944,94.0580,0.0890,2.5816
2945,39.9473,0.0113,0.0312
2946,27.0246,51.6250,0.0000
2947,37.5922,22.0139,0.0000
2948,37.7956,21.4922,0.0000
2949,24.8800,59.9557,0.0000
2950,22.0406,71.4049,0.0000
2951,21.9487,71.4618,0.0000
2952,27.8222,51.7669,0.0000
2953,27.6849,51.6493,0.0000
2954,43.4466,8.1328,0.0000
2955,45.4049,3.6159,0.0000
2956,45.5281,3.4913,0.0000
2957,46.9808,2.2196,0.0000
2958,48.2788,1.0855,0.0000
2959,48.4292,0.9657,0.0000
2960,48.4648,0.9657,0.0000
2961,48.5432,1.1380,0.0000
2962,47.7879,1.5430,0.0000
2963,47.7524,1.5421,0.0000
2964,47.8942,1.2426,0.0000
2965,47.9258,1.3464,0.0000
2966,47.9885,1.1120,0.0000
2967,48.1263,1.1849,0.0000
2968,48.1161,1.1836,0.0000
2969,47.7294,1.2192,0.0000
2970,47.4292,2.9848,0.0000
2971,47.5097,3.0035,0.0000
2972,47.5898,2.8880,0.0000
2973,47.4997,2.3225,0.0000
2974,47.0206,3.4952,0.0000
2975,47.0080,3.4952,0.0000
2976,47.2394,3.1376,0.0000
2977,47.3278,2.5273,0.0000
2978,47.2887,2.5247,0.0000
2979,48.0262,1.2452,0.0000
2980,47.8377,1.1706,0.0000
2981,47.8277,1.1688,0.0000
2982,47.7050,1.1263,0.0000
2983,47.6881,1.1250,0.0000
2984,47.0773,1.9792,0.0000
2985,47.2279,2.0182,0.0000
2986,46.7897,3.0490,0.0000
2987,46.5991,3.2435,0.0000
2988,47.3295,2.1862,0.0000
2989,47.3229,2.1862,0.0000
2990,37.2625,3.3338,0.0000
2991,29.5978,49.9779,0.0000
2992,29.6634,48.8624,0.0000
2993,29.6972,48.2001,0.0000
2994,29.6216,48.1359,0.0000
2995,30.3023,46.3420,0.0000
2996,30.6396,36.4805,0.0000
2997,31.4617,3.3394,0.0000
2998,31.6494,3.0273,0.0000
2999,30.7776,3.7925,0.0000
3000,32.6759,2.1558,0.0000
3001,32.6727,2.7457,0.0000
3002,33.7910,1.7635,0.0000
3003,34.4748,1.2661,0.0000
3004,34.0636,2.7773,0.0000
3005,34.4035,2.7630,0.0000
3006,33.9412,4.2860,0.0000
3007,32.7882,8.7266,0.0000
3008,33.0317,8.7856,0.0000
3009,22.7306,52.9201,0.0000
3010,22.8270,52.6714,0.0000
3011,18.9133,72.2257,0.0000
3012,21.5925,61.4115,0.0000
3013,21.6015,61.3993,0.0000
3014,31.5172,23.7873,0.0000
3015,24.0444,52.9271,0.0000
3016,24.0826,52.9470,0.0000
3017,33.1161,22.5286,0.0000
3018,33.2635,22.4180,0.0000
3019,22.8361,60.8533,0.0000
3020,20.2221,71.7921,0.0000
3021,25.5120,52.4948,0.0000
3022,25.7118,52.5174,0.0000
3023,40.7081,8.2109,0.0000
3024,43.0757,3.6567,0.0000
3025,42.9796,3.8086,0.0000
3026,45.3636,2.1780,0.0000
3027,46.0131,1.9870,0.0000
3028,47.8696,0.9297,0.0000
3029,48.1376,0.9002,0.0000
3030,48.0039,0.9748,0.0000
3031,48.1220,0.9748,0.0000
3032,47.3503,1.6736,0.0000
3033,47.3726,1.4631,0.0000
3034,37.8309,1.8637,0.0000
3035,29.6935,48.0087,0.0000
3036,29.6956,48.0664,0.0000
3037,29.9774,47.9167,0.0000
3038,30.7949,47.4397,0.0000
3039,29.8144,49.6363,0.0000
3040,31.3946,45.0699,0.0000
3041,31.5904,41.2869,0.0000
3042,31.7452,34.9536,0.0000
3043,32.2146,6.3902,0.0000
3044,32.4467,3.8043,0.0000
3045,32.8608,5.3003,0.0000
3046,32.9862,5.2752,0.0000
3047,34.1766,3.4032,0.0000
3048,34.4592,2.9822,0.0000
3049,34.7445,3.4349,0.0000
3050,34.9881,3.6875,0.0000
3051,35.8417,4.1289,0.0000
3052,35.8134,4.3672,0.0000
3053,37.1888,1.4028,0.0000
3054,37.5441,1.4023,0.0000
3055,37.1950,2.1762,0.0000
3056,38.1786,1.5720,0.0000
3057,38.4187,1.7947,0.0000
3058,38.6558,1.4618,0.0000
3059,39.0783,1.5655,0.0000
3060,39.3831,1.6654,0.0000
3061,40.1283,2.0799,0.0000
3062,40.1551,1.8403,0.0000
3063,40.4981,1.8212,0.0000
3064,40.6886,2.9857,0.0000
3065,40.9165,2.9609,0.0000
3066,40.2093,3.8898,0.0000
3067,39.3204,8.0881,0.0000
3068,39.5144,7.9813,0.0000
3069,25.8115,51.7578,0.0000
3070,20.9140,72.0738,0.0000
3071,24.3796,60.1350,0.0000
3072,24.3886,60.0885,0.0000
3073,37.3688,21.8147,0.0000
3074,27.3036,51.6185,0.0000
3075,27.3818,51.1593,0.0000
3076,33.5453,35.8290,0.0000
3077,59.6312,32.0803,0.0000
3078,71.6712,30.4184,0.0000
3079,102.6988,20.8164,0.0000
3080,122.1508,19.7921,0.0000
3081,137.8620,19.7786,5.7470
3082,137.9697,19.7786,5.7470
3083,130.0336,19.8095,3.4319
3084,130.0625,19.8134,3.4323
3085,130.9209,19.7960,2.6593
3086,129.0650,19.7765,1.4796
3087,129.0723,19.7765,1.4748
3088,129.0440,19.7765,1.4770
3089,115.7846,19.7852,0.0000
3090,62.0578,19.9497,0.0000
3091,62.0457,19.9479,0.0000
3092,62.0561,19.9492,0.0000
3093,72.5799,19.9097,0.0004
3094,72.5704,19.9097,0.0004
3095,71.1669,19.9918,0.0000
3096,72.5961,19.9167,0.0013
3097,72.5908,19.9167,0.0013
3098,72.5821,19.9167,0.0013
3099,64.6259,19.8893,1.5490
3100,31.8256,37.3451,0.0000
3101,31.8234,37.3594,0.0000
3102,44.4213,0.1888,0.0000
3103,48.2770,0.3971,0.0122
3104,88.3177,5.6141,0.2860
3105,88.3205,5.6584,0.2852
3106,129.6793,8.4913,0.5964
3107,140.3588,9.0938,0.7509
3108,140.3479,9.0946,0.7496
3109,151.4732,11.0417,0.7496
3110,155.9205,11.3607,0.7418
3111,155.6028,11.0334,0.7513
3112,155.5776,11.0317,0.7504
3113,154.2511,11.5269,0.6671
3114,152.3366,11.6424,0.6350
3115,152.2975,11.6367,0.6302
3116,151.1290,11.3533,0.6562
3117,150.0964,11.6523,0.6168
3118,148.5719,11.7461,0.6584
3119,148.5540,11.7504,0.6584
3120,144.4774,11.6793,0.6619
3121,133.7845,11.7626,0.7222
3122,133.7854,11.7643,0.7218
3123,109.1105,11.7491,0.7010
3124,86.3576,12.3971,0.7270
3125,69.1381,13.5130,0.7604
3126,69.1320,13.5100,0.7609
3127,61.7254,45.7904,0.7695
3128,47.4080,0.0182,0.0000
3129,46.5704,0.0000,0.0000
3130,46.5489,0.0004,0.0000
3131,45.0899,0.0234,0.0000
3132,73.0933,7.1836,0.1089
3133,73.0780,7.2088,0.1085
3134,125.2146,14.0911,0.2700
3135,137.3757,15.5924,0.2812
3136,150.5425,17.2943,0.3459
3137,150.5411,17.3043,0.3442
3138,154.0787,17.0807,0.3225
3139,152.7032,15.7773,0.3576
3140,152.6942,15.7765,0.3568
3141,143.8567,16.0981,0.2973
3142,139.0228,16.7274,0.2678
3143,134.7418,15.8442,0.2487
3144,134.7322,15.8490,0.2487
3145,123.6348,15.7639,0.2552
3146,109.9123,16.6467,0.2921
3147,109.9103,16.6389,0.2943
3148,100.1850,16.4358,0.3073
3149,90.0497,16.7812,0.3108
3150,80.9945,16.8043,0.3364
3151,80.9936,16.8073,0.3381
3152,76.0709,16.6740,0.3021
3153,71.2413,16.6766,0.3286
3154,67.8299,17.9401,0.3464
3155,67.8254,17.9510,0.3468
3156,53.4887,40.5890,0.2148
3157,48.7102,41.8980,0.0842
3158,49.1764,40.4948,0.0464
3159,59.9853,33.1602,0.0122
3160,70.3150,32.1359,0.0139
3161,70.3150,32.1359,0.0139
3162,72.8563,32.4084,0.1011
3163,69.6752,36.5339,0.2313
3164,65.8231,36.8490,0.2539
3165,62.3828,37.5456,0.1944
3166,63.0017,40.6632,0.2274
3167,64.3053,43.1636,0.3906
3168,67.2576,44.1367,1.0751
3169,67.2303,44.1519,1.0595
3170,71.1998,41.3203,1.0265
3171,69.5707,41.2431,1.0464
3172,65.9884,40.9253,0.5252
3173,70.5725,36.9110,0.3490
3174,72.9087,32.5052,0.2721
3175,64.4171,34.7513,0.3181
3176,66.2668,35.2799,0.3941
3177,66.2772,35.2908,0.3950
3178,69.6479,35.2661,0.6918
3179,71.4788,36.6059,0.6688
3180,69.0519,35.1762,0.5056
3181,65.4930,34.4453,0.2526
3182,60.6797,35.5977,0.2318
3183,52.3437,43.5148,0.7530
3184,65.9969,40.2904,5.0191
3185,66.0015,40.2904,5.0182
3186,85.2498,33.4809,9.3481
3187,99.9602,33.1037,14.4444
3188,103.7010,34.7201,19.8728
3189,100.2743,34.2131,25.5543
3190,95.3823,39.4753,24.6532
3191,93.7386,41.1901,20.6341
3192,96.9537,38.3077,8.2083
3193,96.9326,38.3116,8.0616
3194,92.9935,43.1211,21.3498
3195,95.1203,41.1784,23.8511
3196,101.2682,37.5365,24.1819
3197,100.1329,36.6593,24.3876
3198,95.2647,40.7622,24.1263
3199,58.0244,17.7109,0.1020
3200,71.3444,15.4857,0.0000
3201,90.5294,15.8429,0.0052
3202,90.5276,15.8429,0.0052
3203,109.5557,11.5868,0.2331
3204,119.7478,14.9149,14.4158
3205,114.5117,22.4154,5.9857
3206,114.5726,22.8819,2.3715
3207,115.9652,19.7552,1.3242
3208,113.8147,19.7891,1.2461
3209,114.5633,21.3811,1.3464
3210,114.5549,21.3989,1.3325
3211,112.7270,24.0747,1.3928
3212,0.7821,99.3863,0.0469
3213,2.2184,98.3798,0.2904
3214,248.0816,1.3429,96.1914
3215,241.7861,3.4709,93.1914
3216,8.9955,94.6862,2.2674
3217,11.2814,94.6502,3.6467
3218,11.2810,94.6489,3.6445
3219,21.5919,89.7188,6.8468
3220,236.5242,5.4648,91.4310
3221,25.2721,86.6871,6.7227
3222,10.4216,93.9162,2.2400
3223,16.8951,91.5508,5.0686
3224,20.6909,90.1814,6.5304
3225,35.2434,83.5382,11.4115
3226,35.2203,83.5590,11.3893
3227,55.1602,73.3038,17.5022
3228,27.3760,84.8902,6.7639
3229,19.4445,90.2600,5.7600
3230,14.5786,92.9466,4.5794
3231,0.4392,99.7174,0.0751
3232,16.0396,92.1549,4.8060
3233,12.4388,92.9488,2.8646
3234,12.4262,92.9488,2.8702
3235,238.9479,3.7439,91.8134
3236,3.4752,97.9431,0.7617
3237,0.8316,99.4818,0.1558
3238,127.5161,41.3958,43.0178
3239,124.0593,45.5221,43.6645
3240,112.2690,26.9049,1.7613
3241,129.3502,16.7396,4.9362
3242,129.3543,16.7656,4.9414
3243,127.4320,17.6875,4.5781
3244,118.8023,23.4800,0.4644
3245,119.8649,18.5213,0.0964
3246,132.3969,15.7904,6.5803
3247,132.0604,17.8793,6.5291
3248,123.6640,28.1137,30.0964
3249,122.2190,28.6128,28.3780
3250,125.3029,17.4353,2.3273
3251,125.3036,17.4349,2.3273
3252,128.8157,18.3594,2.9019
3253,203.3883,14.4918,73.8707
3254,36.1863,76.9748,7.6289
3255,189.7177,3.2240,35.6476
3256,58.1204,56.0521,4.3290
3257,217.4991,0.7587,48.7131
3258,205.4932,3.2648,52.0794
3259,205.4961,3.2648,52.0747
3260,190.9690,3.7431,38.4996
3261,191.2844,3.7196,41.7661
3262,188.6209,3.7756,40.7287
3263,183.3998,4.0855,36.0595
3264,177.2534,4.7717,31.7235
3265,185.7300,3.8785,37.3051
3266,124.0321,20.9748,12.1337
3267,124.0303,20.9753,12.1359
3268,187.0293,20.1194,63.7630
3269,60.5468,67.3741,19.2765
3270,58.6998,67.9488,18.7031
3271,193.3621,19.0725,69.4939
3272,127.0242,18.6428,8.6402
3273,127.9297,18.1502,8.6606
3274,127.6474,18.2370,8.6241
3275,127.6098,18.2344,8.6029
3276,128.0982,17.9288,8.5985
3277,128.2223,17.9353,8.6241
3278,128.1543,17.8876,8.6463
3279,128.9828,17.8138,8.6276
3280,75.2991,43.7109,10.3394
3281,90.3326,35.8772,9.9848
3282,105.3085,30.3550,14.4475
3283,105.3071,30.3550,14.4475
3284,121.2464,25.8516,23.8620
3285,126.1006,26.9097,34.0503
3286,126.6021,26.7843,34.5139
3287,126.5799,26.8446,34.4223
3288,127.4650,26.4575,34.7244
3289,127.5767,26.2917,34.7643
3290,127.9988,26.3893,34.9800
3291,128.0370,26.3620,34.9744
3292,128.2149,26.3073,35.0087
3293,53.9853,6.0391,3.9974
3294,55.2838,9.2969,4.8394
3295,59.4542,10.4236,6.4319
3296,64.0961,11.4753,8.0760
3297,61.5421,16.9826,7.9167
3298,169.7655,21.2552,53.8030
3299,169.6900,21.3576,53.8451
3300,82.6417,53.9058,21.3698
3301,89.9920,51.8043,25.0100
3302,59.2310,22.9284,8.4288
3303,65.0430,18.6875,9.6202
3304,68.7651,16.9119,10.1875
3305,69.4565,19.4418,11.1120
3306,172.8185,19.7405,54.6428
3307,172.7160,19.8216,54.6962
3308,184.0858,16.7695,60.0525
3309,76.3409,52.6602,16.4805
3310,78.1453,50.9132,16.0304
3311,120.7222,20.8767,28.9601
3312,94.0813,34.9427,22.8429
3313,92.7412,38.5460,25.4332
3314,100.4981,33.6137,27.0946
3315,79.8327,44.1801,20.5825
3316,79.8057,44.2483,20.6029
3317,108.1204,47.3911,32.1949
3318,91.0993,53.5226,27.0052
3319,92.2193,52.7352,27.1189
3320,94.1966,38.4418,25.3060
3321,116.8680,40.0291,27.6050
3322,143.8183,32.9414,48.1736
3323,155.9145,21.5291,50.1658
3324,155.9155,21.5352,50.1519
3325,24.5728,63.7778,0.6332
3326,29.8060,54.4041,0.8333
3327,29.8039,54.4023,0.8333
3328,29.8036,54.3989,0.8325
3329,29.0857,54.3893,0.7743
3330,29.0844,54.3989,0.7873
3331,25.4850,60.6476,0.5664
3332,25.4969,60.6411,0.5807
3333,25.4903,60.6593,0.5812
3334,24.2932,61.2391,0.3411
3335,24.3218,61.1623,0.3411
3336,25.9813,60.2148,0.5265
3337,25.9732,60.2188,0.5265
3338,25.9766,60.2205,0.5265
3339,24.2795,59.2964,0.4497
3340,24.2779,59.3051,0.4549
3341,25.3805,60.5352,0.6259
3342,25.3873,60.5334,0.6337
3343,25.4097,60.5169,0.6337
3344,24.0598,60.1372,0.3203
3345,24.0746,60.1350,0.3507
3346,26.2538,55.8741,0.4384
3347,26.2460,55.8915,0.4379
3348,26.2456,55.8924,0.4622
3349,24.4887,61.6957,0.5291
3350,24.5039,61.6819,0.5226
3351,25.8590,60.9457,0.6489
3352,25.8538,60.9375,0.6484
3353,25.8424,60.9822,0.6484
3354,22.7250,50.6315,0.2235
3355,22.7189,50.6181,0.2240
3356,22.3995,54.9145,0.3702
3357,22.3987,54.9193,0.3702
3358,22.3973,54.9188,0.3702
3359,21.6897,55.2092,0.2109
3360,27.1137,47.1649,1.4657
3361,27.1082,47.1684,1.4661
3362,27.1118,47.1628,1.4661
3363,33.6316,37.5056,1.0026
3364,38.5175,33.1740,1.6298
3365,38.5181,33.1788,1.6263
3366,35.8151,34.7266,0.4497
3367,35.8079,34.7309,0.4540
3368,35.8131,34.7214,0.4488
3369,35.6802,35.2452,0.4258
3370,35.8695,33.4861,0.5755
3371,35.8430,33.5282,0.5760
3372,35.8333,33.5634,0.5760
3373,27.6562,38.2951,0.0061
3374,39.5831,31.9475,0.1710
3375,39.5797,31.9375,0.1693
3376,56.4013,26.8576,0.8555
3377,56.4158,26.8819,0.8555
3378,56.4156,26.8594,0.8555
3379,47.2846,27.4366,0.6024
3380,44.8461,26.1124,0.2018
3381,44.8286,26.1528,0.2014
3382,44.8259,26.1367,0.2014
3383,75.0940,24.4661,2.4293
3384,91.8352,21.4653,3.0634
3385,6.9686,89.1155,0.0000
3386,8.6494,84.3772,0.0000
3387,8.6468,84.3893,0.0000
3388,9.6657,81.2921,0.0000
3389,10.6196,78.0972,0.0000
3390,11.2278,75.0677,0.0000
3391,11.7705,72.4523,0.0000
3392,11.7648,72.4531,0.0000
3393,12.1128,70.6562,0.0000
3394,12.4511,69.2895,0.0004
3395,12.5408,68.6467,0.0000
3396,12.2783,69.5603,0.0013
3397,12.2535,69.6224,0.0013
3398,12.2356,70.3932,0.0004
3399,12.1177,71.3220,0.0000
3400,11.9526,72.7313,0.0004
3401,11.7472,73.6576,0.0004
3402,11.7545,73.6424,0.0004
3403,11.5599,75.9345,0.0017
3404,11.2037,77.7270,0.0017
3405,11.1532,78.5738,0.0004
3406,10.8853,79.3177,0.0022
3407,10.8519,79.3780,0.0022
3408,10.6430,79.1241,0.0017
3409,10.4752,79.2765,0.0022
3410,10.3343,79.4149,0.0017
3411,10.1535,79.7609,0.0026
3412,10.1534,79.6784,0.0026
3413,9.7306,80.8889,0.0013
3414,9.3403,83.9275,0.0000
3415,14.8482,65.1159,0.0000
3416,14.4399,66.5477,0.0000
3417,14.4452,66.5551,0.0000
3418,13.8270,68.3550,0.0000
3419,13.7187,68.6966,0.0000
3420,13.8089,68.4032,0.0000
